term,crn,iid
201803,57685,100002324
201810,17265,100002324
201810,17266,100002324
201810,17612,100002324
201801,65027,100002327
201801,65120,100002327
201801,65314,100002327
201801,70780,100002327
201801,70786,100002327
201801,70790,100002327
201801,70798,100002327
201801,70802,100002327
201801,70820,100002327
201803,72841,100002327
201803,72926,100002327
201803,73101,100002327
201803,78834,100002327
201803,78838,100002327
201803,78844,100002327
201803,78853,100002327
201803,78857,100002327
201803,78873,100002327
201810,33094,100002327
201810,33322,100002327
201810,33378,100002327
201810,33464,100002327
201810,33646,100002327
201810,39274,100002327
201810,39281,100002327
201810,39285,100002327
201810,39292,100002327
201810,39296,100002327
201810,39314,100002327
201803,73699,100002329
201803,73750,100002329
201803,73801,100002329
201803,73852,100002329
201803,73990,100002329
201810,34257,100002329
201810,34308,100002329
201810,34359,100002329
201810,34410,100002329
201810,34567,100002329
201801,58391,100002331
201803,66884,100002331
201803,66900,100002331
201810,23278,100002331
201810,26916,100002331
201810,26930,100002331
201810,39207,100002331
201801,60730,100002334
201801,60794,100002334
201801,60799,100002334
201801,60803,100002334
201801,60877,100002334
201801,60926,100002334
201803,68642,100002334
201803,68685,100002334
201803,68689,100002334
201803,68692,100002334
201803,68702,100002334
201803,68763,100002334
201803,68803,100002334
201803,68820,100002334
201810,28506,100002334
201810,28507,100002334
201810,28508,100002334
201810,28509,100002334
201810,28510,100002334
201810,28511,100002334
201810,28512,100002334
201810,28774,100002334
201810,28791,100002334
201810,28847,100002334
201810,28877,100002334
201810,43160,100002334
201810,43161,100002334
201801,62933,100002335
201803,70632,100002335
201803,70728,100002335
201810,30927,100002335
201810,30968,100002335
201810,31000,100002335
201801,53010,100002336
201801,53558,100002336
201801,74376,100002336
201803,61628,100002336
201803,81963,100002336
201810,21733,100002336
201810,21763,100002336
201801,73031,100002337
201803,80656,100002337
201810,21725,100002337
201801,51505,100002338
201801,51548,100002338
201801,51595,100002338
201801,51636,100002338
201801,51679,100002338
201801,51729,100002338
201801,51772,100002338
201801,51825,100002338
201801,72784,100002338
201801,72798,100002338
201803,60161,100002338
201803,60206,100002338
201803,60245,100002338
201803,60284,100002338
201803,60327,100002338
201803,60383,100002338
201803,60426,100002338
201803,60477,100002338
201803,60521,100002338
201803,80410,100002338
201803,80422,100002338
201803,80427,100002338
201803,80434,100002338
201803,80439,100002338
201803,81669,100002338
201803,81937,100002338
201810,20123,100002338
201810,20166,100002338
201810,20210,100002338
201810,20251,100002338
201810,20294,100002338
201810,20347,100002338
201810,20390,100002338
201810,20443,100002338
201810,43663,100002338
201801,48420,100002339
201801,48456,100002339
201801,48491,100002339
201801,56708,100002339
201801,59894,100002339
201801,59906,100002339
201801,59917,100002339
201801,59928,100002339
201801,59974,100002339
201803,57076,100002339
201803,57099,100002339
201803,57139,100002339
201803,57164,100002339
201803,65351,100002339
201803,67866,100002339
201803,67895,100002339
201803,67940,100002339
201810,17046,100002339
201810,17085,100002339
201810,17157,100002339
201810,25330,100002339
201810,27954,100002339
201810,27965,100002339
201810,28002,100002339
201810,28035,100002339
201801,48663,100002341
201801,48682,100002341
201801,48718,100002341
201801,48733,100002341
201801,48748,100002341
201801,48763,100002341
201801,48788,100002341
201801,48820,100002341
201801,48849,100002341
201801,48875,100002341
201801,48915,100002341
201801,48939,100002341
201801,48962,100002341
201801,48983,100002341
201801,49007,100002341
201803,57327,100002341
201803,57373,100002341
201803,57399,100002341
201803,57424,100002341
201803,57450,100002341
201803,57476,100002341
201803,57489,100002341
201803,57491,100002341
201803,57505,100002341
201803,57561,100002341
201803,57591,100002341
201803,57602,100002341
201803,57618,100002341
201803,57643,100002341
201803,57664,100002341
201803,57683,100002341
201810,17290,100002341
201810,17307,100002341
201810,17332,100002341
201810,17356,100002341
201810,17379,100002341
201810,17405,100002341
201810,17431,100002341
201810,17453,100002341
201810,17480,100002341
201810,17505,100002341
201810,17532,100002341
201810,17547,100002341
201810,17573,100002341
201810,17597,100002341
201810,17613,100002341
201801,56942,100002342
201801,57020,100002342
201801,63305,100002342
201803,71079,100002342
201803,71127,100002342
201810,25535,100002342
201810,25623,100002342
201810,31349,100002342
201810,31373,100002342
201810,31385,100002342
201810,31419,100002342
201810,31441,100002342
201810,31453,100002342
201810,31465,100002342
201801,54658,100002343
201801,54693,100002343
201801,54752,100002343
201801,54787,100002343
201801,54812,100002343
201801,54836,100002343
201801,54861,100002343
201801,54892,100002343
201801,54927,100002343
201801,54962,100002343
201801,54999,100002343
201801,55034,100002343
201801,55070,100002343
201801,55096,100002343
201801,56127,100002343
201801,61035,100002343
201801,61300,100002343
201801,61427,100002343
201801,61683,100002343
201801,61809,100002343
201801,61954,100002343
201801,62214,100002343
201801,62341,100002343
201801,62468,100002343
201801,65647,100002343
201801,65701,100002343
201801,65753,100002343
201801,74541,100002343
201801,74542,100002343
201803,54253,100002343
201803,54254,100002343
201803,54262,100002343
201803,54263,100002343
201803,54264,100002343
201803,54265,100002343
201803,54266,100002343
201803,54267,100002343
201803,63279,100002343
201803,63320,100002343
201803,63377,100002343
201803,63412,100002343
201803,63440,100002343
201803,63466,100002343
201803,63491,100002343
201803,63524,100002343
201803,63559,100002343
201803,63594,100002343
201803,63629,100002343
201803,63664,100002343
201803,63699,100002343
201803,63734,100002343
201803,68943,100002343
201803,69198,100002343
201803,69322,100002343
201803,69587,100002343
201803,69711,100002343
201803,69850,100002343
201803,70102,100002343
201803,70225,100002343
201803,70348,100002343
201803,73383,100002343
201803,73430,100002343
201803,73487,100002343
201803,73539,100002343
201810,23305,100002343
201810,23340,100002343
201810,23397,100002343
201810,23429,100002343
201810,23458,100002343
201810,23487,100002343
201810,23516,100002343
201810,23577,100002343
201810,23613,100002343
201810,23647,100002343
201810,23678,100002343
201810,23712,100002343
201810,23740,100002343
201810,29018,100002343
201810,29268,100002343
201810,29388,100002343
201810,29645,100002343
201810,29765,100002343
201810,29903,100002343
201810,30150,100002343
201810,30270,100002343
201810,30390,100002343
201810,33987,100002343
201810,34046,100002343
201810,34102,100002343
201801,55789,100002345
201801,55852,100002345
201801,55888,100002345
201801,55924,100002345
201801,55968,100002345
201801,56004,100002345
201801,56070,100002345
201803,64452,100002345
201803,64505,100002345
201803,64620,100002345
201803,64657,100002345
201803,64693,100002345
201810,24399,100002345
201810,24507,100002345
201810,24585,100002345
201810,24621,100002345
201810,24688,100002345
201801,62552,100002346
201801,62629,100002346
201801,62705,100002346
201801,63968,100002346
201801,75531,100002346
201803,70456,100002346
201803,71812,100002346
201803,82695,100002346
201810,15695,100002346
201810,30506,100002346
201810,30594,100002346
201810,30680,100002346
201810,32015,100002346
201810,42468,100002346
201801,63547,100002347
201801,63590,100002347
201803,71359,100002347
201803,71481,100002347
201810,31624,100002347
201810,31656,100002347
201810,31669,100002347
201801,56945,100002350
201801,57024,100002350
201801,65923,100002350
201801,73556,100002350
201801,73564,100002350
201801,73565,100002350
201801,73581,100002350
201801,73597,100002350
201801,73614,100002350
201801,73633,100002350
201801,73649,100002350
201801,73665,100002350
201801,73682,100002350
201801,73699,100002350
201803,67027,100002350
201803,73660,100002350
201803,80951,100002350
201803,80976,100002350
201803,80991,100002350
201803,81008,100002350
201803,81029,100002350
201803,81047,100002350
201803,81063,100002350
201803,81079,100002350
201803,81097,100002350
201810,25539,100002350
201810,25627,100002350
201810,34217,100002350
201810,41734,100002350
201810,41742,100002350
201810,41743,100002350
201810,41744,100002350
201810,41768,100002350
201810,41779,100002350
201810,41801,100002350
201810,41817,100002350
201810,41836,100002350
201810,41852,100002350
201810,41874,100002350
201810,41886,100002350
201801,69446,100002351
201801,69469,100002351
201801,69493,100002351
201801,69516,100002351
201801,69584,100002351
201801,69606,100002351
201801,69629,100002351
201803,77466,100002351
201803,77513,100002351
201803,77536,100002351
201803,77599,100002351
201803,77621,100002351
201803,77644,100002351
201810,37905,100002351
201810,37954,100002351
201810,37977,100002351
201810,38043,100002351
201810,38065,100002351
201810,38089,100002351
201801,46406,100002353
201801,46462,100002353
201801,46606,100002353
201801,46662,100002353
201801,46718,100002353
201801,46774,100002353
201801,46830,100002353
201801,46884,100002353
201801,46885,100002353
201801,46938,100002353
201801,47012,100002353
201801,47073,100002353
201801,47134,100002353
201801,47201,100002353
201801,47262,100002353
201801,47323,100002353
201801,61024,100002353
201801,61162,100002353
201801,61289,100002353
201801,61416,100002353
201801,61545,100002353
201801,61672,100002353
201801,61798,100002353
201801,61943,100002353
201801,62074,100002353
201801,62203,100002353
201801,62330,100002353
201801,62457,100002353
201803,55126,100002353
201803,55182,100002353
201803,55199,100002353
201803,55336,100002353
201803,55388,100002353
201803,55439,100002353
201803,55490,100002353
201803,55541,100002353
201803,55592,100002353
201803,55644,100002353
201803,55660,100002353
201803,55703,100002353
201803,55764,100002353
201803,55825,100002353
201803,55892,100002353
201803,55953,100002353
201803,56014,100002353
201803,68932,100002353
201803,69063,100002353
201803,69187,100002353
201803,69311,100002353
201803,69452,100002353
201803,69576,100002353
201803,69700,100002353
201803,69839,100002353
201803,69966,100002353
201803,70091,100002353
201803,70214,100002353
201803,70337,100002353
201810,14597,100002353
201810,15200,100002353
201810,15250,100002353
201810,15384,100002353
201810,15435,100002353
201810,15486,100002353
201810,15537,100002353
201810,15589,100002353
201810,15640,100002353
201810,15691,100002353
201810,15750,100002353
201810,15806,100002353
201810,15862,100002353
201810,15925,100002353
201810,15981,100002353
201810,16037,100002353
201810,29007,100002353
201810,29136,100002353
201810,29257,100002353
201810,29377,100002353
201810,29514,100002353
201810,29634,100002353
201810,29754,100002353
201810,29892,100002353
201810,30016,100002353
201810,30139,100002353
201810,30259,100002353
201810,30379,100002353
201801,59727,100002354
201801,59740,100002354
201801,59761,100002354
201801,59773,100002354
201801,59779,100002354
201801,59795,100002354
201801,59808,100002354
201801,59821,100002354
201801,74704,100002354
201803,67754,100002354
201801,56887,100002355
201801,60958,100002355
201801,61096,100002355
201801,61223,100002355
201801,61350,100002355
201801,61479,100002355
201801,61606,100002355
201801,61732,100002355
201801,61877,100002355
201801,62008,100002355
201801,62137,100002355
201801,62264,100002355
201801,62391,100002355
201803,68866,100002355
201803,68997,100002355
201803,69121,100002355
201803,69245,100002355
201803,69386,100002355
201803,69510,100002355
201803,69634,100002355
201803,69773,100002355
201803,69901,100002355
201803,70025,100002355
201803,70148,100002355
201803,70271,100002355
201810,25480,100002355
201810,28941,100002355
201810,29070,100002355
201810,29191,100002355
201810,29311,100002355
201810,29448,100002355
201810,29568,100002355
201810,29688,100002355
201810,29826,100002355
201810,29950,100002355
201810,30073,100002355
201810,30193,100002355
201810,30313,100002355
201801,56246,100002356
201801,56268,100002356
201801,56269,100002356
201801,56270,100002356
201801,56271,100002356
201801,56308,100002356
201801,56344,100002356
201801,56377,100002356
201801,56413,100002356
201801,56449,100002356
201801,56485,100002356
201801,56521,100002356
201801,56563,100002356
201801,56599,100002356
201801,56635,100002356
201803,64881,100002356
201803,64903,100002356
201803,64939,100002356
201803,64975,100002356
201803,65011,100002356
201803,65047,100002356
201803,65083,100002356
201803,65119,100002356
201803,65155,100002356
201803,65197,100002356
201803,65233,100002356
201803,65270,100002356
201810,24866,100002356
201810,24913,100002356
201810,24950,100002356
201810,24986,100002356
201810,25022,100002356
201810,25058,100002356
201810,25094,100002356
201810,25130,100002356
201810,25171,100002356
201810,25207,100002356
201810,25244,100002356
201801,45115,100002357
201801,45127,100002357
201801,45139,100002357
201801,45151,100002357
201801,45158,100002357
201801,45170,100002357
201801,45182,100002357
201801,45187,100002357
201801,45200,100002357
201801,45207,100002357
201801,56954,100002357
201801,57037,100002357
201803,53826,100002357
201803,53838,100002357
201803,53850,100002357
201803,53862,100002357
201803,53873,100002357
201803,53885,100002357
201803,53897,100002357
201803,53903,100002357
201803,53908,100002357
201803,53911,100002357
201810,13858,100002357
201810,13870,100002357
201810,13882,100002357
201810,13894,100002357
201810,13904,100002357
201810,13916,100002357
201810,13928,100002357
201810,13937,100002357
201810,13942,100002357
201810,13945,100002357
201810,25622,100002357
201801,50820,100002359
201803,59479,100002359
201803,65336,100002359
201803,76757,100002359
201801,50182,100002360
201801,50233,100002360
201801,50284,100002360
201801,50363,100002360
201801,50413,100002360
201801,50464,100002360
201801,50516,100002360
201801,50551,100002360
201801,50597,100002360
201801,50650,100002360
201801,50701,100002360
201801,50752,100002360
201801,72827,100002360
201801,72855,100002360
201803,58830,100002360
201803,58881,100002360
201803,58932,100002360
201803,59016,100002360
201803,59067,100002360
201803,59118,100002360
201803,59169,100002360
201803,59261,100002360
201803,59313,100002360
201803,59364,100002360
201803,59415,100002360
201803,80471,100002360
201803,80500,100002360
201810,18748,100002360
201810,18797,100002360
201810,18848,100002360
201810,18934,100002360
201810,18985,100002360
201810,19042,100002360
201810,19093,100002360
201810,19175,100002360
201810,19227,100002360
201810,19278,100002360
201810,19329,100002360
201810,41062,100002360
201810,41090,100002360
201801,40514,100002361
201801,40543,100002361
201801,40577,100002361
201801,40605,100002361
201801,40632,100002361
201801,40661,100002361
201801,40690,100002361
201801,40721,100002361
201801,40750,100002361
201801,40779,100002361
201801,49534,100002361
201801,49563,100002361
201801,49592,100002361
201801,49621,100002361
201801,49655,100002361
201801,49681,100002361
201801,49710,100002361
201801,49738,100002361
201801,49767,100002361
201801,49796,100002361
201801,49866,100002361
201801,75138,100002361
201803,50343,100002361
201803,50370,100002361
201803,50402,100002361
201803,50429,100002361
201803,50456,100002361
201803,50483,100002361
201803,50508,100002361
201803,50537,100002361
201803,50564,100002361
201803,50591,100002361
201803,58197,100002361
201803,58224,100002361
201803,58250,100002361
201803,58277,100002361
201803,58339,100002361
201803,58393,100002361
201803,58420,100002361
201803,58522,100002361
201810,10341,100002361
201810,10366,100002361
201810,10398,100002361
201810,10423,100002361
201810,10448,100002361
201810,10473,100002361
201810,10498,100002361
201810,10524,100002361
201810,10549,100002361
201810,10574,100002361
201810,18143,100002361
201810,18168,100002361
201810,18193,100002361
201810,18218,100002361
201810,18253,100002361
201810,18278,100002361
201810,18303,100002361
201810,18328,100002361
201810,18353,100002361
201801,44940,100002362
201801,58463,100002362
201801,58481,100002362
201801,58499,100002362
201801,58517,100002362
201801,58536,100002362
201801,62592,100002362
201801,62674,100002362
201803,53651,100002362
201803,66959,100002362
201803,66973,100002362
201803,66987,100002362
201803,67001,100002362
201803,67016,100002362
201803,70430,100002362
201810,13678,100002362
201810,26983,100002362
201810,27003,100002362
201810,27022,100002362
201810,27027,100002362
201810,27042,100002362
201810,27062,100002362
201810,30419,100002362
201810,30468,100002362
201810,30557,100002362
201810,30643,100002362
201801,45108,100002363
201801,45120,100002363
201801,45132,100002363
201801,45144,100002363
201801,45163,100002363
201801,45175,100002363
201801,45197,100002363
201801,45205,100002363
201801,56907,100002363
201803,53819,100002363
201803,53831,100002363
201803,53843,100002363
201803,53855,100002363
201803,53878,100002363
201803,53890,100002363
201810,13851,100002363
201810,13863,100002363
201810,13875,100002363
201810,13887,100002363
201810,13909,100002363
201810,13921,100002363
201810,25500,100002363
201801,58207,100002364
201801,71674,100002364
201801,71711,100002364
201801,71738,100002364
201801,71759,100002364
201801,74650,100002364
201803,66665,100002364
201803,74050,100002364
201803,79759,100002364
201803,79791,100002364
201803,79818,100002364
201810,26755,100002364
201810,40221,100002364
201810,40251,100002364
201810,40286,100002364
201810,40310,100002364
201810,43098,100002364
201810,43145,100002364
201801,55783,100002365
201801,55846,100002365
201801,55882,100002365
201801,55918,100002365
201801,55998,100002365
201803,64446,100002365
201803,64499,100002365
201803,64535,100002365
201803,64571,100002365
201803,64651,100002365
201803,64718,100002365
201810,24615,100002365
201801,40533,100002366
201801,40562,100002366
201801,40595,100002366
201801,40651,100002366
201801,40680,100002366
201801,40709,100002366
201801,40740,100002366
201801,40769,100002366
201801,40798,100002366
201801,49553,100002366
201801,49582,100002366
201801,49611,100002366
201801,49640,100002366
201801,49700,100002366
201801,49729,100002366
201801,49757,100002366
201801,49786,100002366
201801,49815,100002366
201801,49885,100002366
201801,49991,100002366
201801,50051,100002366
201801,50115,100002366
201801,55785,100002366
201801,55848,100002366
201801,55884,100002366
201801,55920,100002366
201801,55964,100002366
201801,56000,100002366
201801,56036,100002366
201801,56068,100002366
201803,50352,100002366
201803,50379,100002366
201803,50411,100002366
201803,50438,100002366
201803,50465,100002366
201803,50491,100002366
201803,50517,100002366
201803,50546,100002366
201803,50573,100002366
201803,50600,100002366
201803,58206,100002366
201803,58233,100002366
201803,58259,100002366
201803,58286,100002366
201803,58348,100002366
201803,58375,100002366
201803,58402,100002366
201803,58429,100002366
201803,58456,100002366
201803,58531,100002366
201803,58671,100002366
201803,58759,100002366
201803,64448,100002366
201803,64501,100002366
201803,64537,100002366
201803,64573,100002366
201803,64616,100002366
201803,64653,100002366
201803,64689,100002366
201803,64720,100002366
201810,10356,100002366
201810,10381,100002366
201810,10413,100002366
201810,10438,100002366
201810,10463,100002366
201810,10488,100002366
201810,10513,100002366
201810,10539,100002366
201810,10564,100002366
201810,10589,100002366
201810,18158,100002366
201810,18183,100002366
201810,18208,100002366
201810,18233,100002366
201810,18268,100002366
201810,18293,100002366
201810,18318,100002366
201810,18343,100002366
201810,18368,100002366
201810,18428,100002366
201810,24395,100002366
201810,24503,100002366
201810,24581,100002366
201810,24617,100002366
201801,67413,100002367
201801,67721,100002367
201801,67750,100002367
201801,67840,100002367
201803,75383,100002367
201803,75384,100002367
201803,75455,100002367
201803,75725,100002367
201803,75849,100002367
201810,36218,100002367
201810,36332,100002367
201810,12902,100002368
201801,48093,100002369
201801,59665,100002369
201803,56785,100002369
201803,56789,100002369
201803,64298,100002369
201803,81783,100002369
201810,16675,100002369
201810,16703,100002369
201810,16915,100002369
201810,17113,100002369
201810,27753,100002369
201810,27773,100002369
201810,27785,100002369
201810,43367,100002369
201801,40291,100002370
201801,40348,100002370
201801,41339,100002370
201801,41418,100002370
201801,41469,100002370
201801,41514,100002370
201801,41559,100002370
201801,41609,100002370
201801,41655,100002370
201801,41700,100002370
201801,41748,100002370
201801,41793,100002370
201801,41840,100002370
201801,41900,100002370
201801,41910,100002370
201801,41942,100002370
201801,41984,100002370
201801,42043,100002370
201801,75539,100002370
201803,50106,100002370
201803,50165,100002370
201803,51207,100002370
201803,51251,100002370
201803,51298,100002370
201803,51345,100002370
201803,51417,100002370
201803,51463,100002370
201803,51509,100002370
201803,51560,100002370
201803,51605,100002370
201803,51653,100002370
201803,51687,100002370
201803,51731,100002370
201803,51747,100002370
201803,51830,100002370
201803,51886,100002370
201803,65588,100002370
201810,10114,100002370
201810,10175,100002370
201810,10210,100002370
201810,10238,100002370
201810,11277,100002370
201810,11323,100002370
201810,11369,100002370
201810,11415,100002370
201810,11481,100002370
201810,11527,100002370
201810,11573,100002370
201810,11623,100002370
201810,11669,100002370
201810,11715,100002370
201810,11759,100002370
201810,11793,100002370
201810,11823,100002370
201810,11883,100002370
201801,63562,100002371
201801,63596,100002371
201803,71374,100002371
201803,71409,100002371
201803,71485,100002371
201810,31640,100002371
201810,31673,100002371
201801,69698,100002372
201803,77720,100002372
201810,38155,100002372
201801,74377,100002374
201803,61641,100002374
201803,61805,100002374
201810,21742,100002374
201810,22269,100002374
201810,43332,100002374
201810,43337,100002374
201801,53667,100002375
201801,53741,100002375
201801,53775,100002375
201801,53809,100002375
201801,53847,100002375
201803,62297,100002375
201803,62339,100002375
201803,62441,100002375
201803,62477,100002375
201803,62508,100002375
201810,22357,100002375
201810,22394,100002375
201810,22429,100002375
201810,22462,100002375
201810,22496,100002375
201810,22531,100002375
201810,34286,100002376
201801,56706,100002377
201803,65344,100002377
201810,25338,100002377
201801,52637,100002378
201801,52670,100002378
201801,60317,100002378
201801,60401,100002378
201801,60455,100002378
201803,61296,100002378
201803,61336,100002378
201803,68261,100002378
201803,68320,100002378
201803,68373,100002378
201803,82139,100002378
201810,21312,100002378
201810,21336,100002378
201810,21375,100002378
201810,28303,100002378
201810,28358,100002378
201810,28409,100002378
201801,42911,100002379
201801,42952,100002379
201801,42994,100002379
201801,54101,100002379
201801,54116,100002379
201801,54117,100002379
201801,54118,100002379
201801,54119,100002379
201801,54150,100002379
201801,54176,100002379
201801,54202,100002379
201801,54228,100002379
201801,54254,100002379
201801,75582,100002379
201803,52802,100002379
201803,52844,100002379
201803,62678,100002379
201803,62736,100002379
201803,62789,100002379
201803,62815,100002379
201803,62841,100002379
201803,62870,100002379
201803,62896,100002379
201803,81624,100002379
201803,82870,100002379
201810,12805,100002379
201810,12846,100002379
201810,12888,100002379
201810,22583,100002379
201810,22779,100002379
201810,22825,100002379
201810,22851,100002379
201810,22877,100002379
201810,22904,100002379
201810,22931,100002379
201801,52146,100002380
201803,60867,100002380
201810,20811,100002380
201801,42569,100002381
201801,42610,100002381
201801,42710,100002381
201801,42733,100002381
201801,42763,100002381
201801,42805,100002381
201801,42846,100002381
201801,42900,100002381
201801,42941,100002381
201801,42983,100002381
201803,52700,100002381
201803,52749,100002381
201803,52759,100002381
201803,52791,100002381
201803,52833,100002381
201810,12465,100002381
201810,12506,100002381
201810,12607,100002381
201810,12658,100002381
201810,12701,100002381
201810,12742,100002381
201810,12794,100002381
201810,12835,100002381
201810,12877,100002381
201801,40292,100002382
201801,40319,100002382
201801,40349,100002382
201801,41289,100002382
201801,41304,100002382
201801,41320,100002382
201801,41335,100002382
201801,41424,100002382
201801,41470,100002382
201801,41515,100002382
201801,41560,100002382
201801,41610,100002382
201801,41656,100002382
201801,41701,100002382
201801,41720,100002382
201801,41749,100002382
201801,41794,100002382
201801,41841,100002382
201801,41892,100002382
201801,41949,100002382
201801,41989,100002382
201801,42048,100002382
201801,45682,100002382
201801,56965,100002382
201803,50107,100002382
201803,50166,100002382
201803,51055,100002382
201803,51070,100002382
201803,51088,100002382
201803,51103,100002382
201803,51208,100002382
201803,51212,100002382
201803,51253,100002382
201803,51299,100002382
201803,51346,100002382
201803,51418,100002382
201803,51464,100002382
201803,51510,100002382
201803,51529,100002382
201803,51561,100002382
201803,51606,100002382
201803,51654,100002382
201803,51702,100002382
201803,51770,100002382
201803,51825,100002382
201803,51892,100002382
201803,65491,100002382
201803,65589,100002382
201810,10115,100002382
201810,10176,100002382
201810,10213,100002382
201810,11103,100002382
201810,11104,100002382
201810,11105,100002382
201810,11106,100002382
201810,11117,100002382
201810,11149,100002382
201810,11162,100002382
201810,11278,100002382
201810,11324,100002382
201810,11370,100002382
201810,11416,100002382
201810,11482,100002382
201810,11528,100002382
201810,11574,100002382
201810,11624,100002382
201810,11670,100002382
201810,11716,100002382
201810,11765,100002382
201810,11824,100002382
201810,11884,100002382
201810,11945,100002382
201810,14538,100002382
201810,25657,100002382
201810,43204,100002382
201810,43452,100002382
201801,44920,100002383
201801,45652,100002383
201801,54265,100002383
201801,54288,100002383
201801,54319,100002383
201801,54340,100002383
201801,54362,100002383
201801,54384,100002383
201801,54406,100002383
201801,54428,100002383
201801,54450,100002383
201801,54472,100002383
201801,54493,100002383
201801,54516,100002383
201801,54537,100002383
201801,54559,100002383
201801,54581,100002383
201801,54603,100002383
201801,54625,100002383
201801,55430,100002383
201801,74206,100002383
201801,74207,100002383
201803,53630,100002383
201803,54408,100002383
201803,62910,100002383
201803,62930,100002383
201803,62957,100002383
201803,62976,100002383
201803,62995,100002383
201803,63016,100002383
201803,63033,100002383
201803,63050,100002383
201803,63067,100002383
201803,63087,100002383
201803,63106,100002383
201803,63130,100002383
201803,63149,100002383
201803,63172,100002383
201803,63193,100002383
201803,63211,100002383
201803,64051,100002383
201810,13661,100002383
201810,22943,100002383
201810,22964,100002383
201810,22989,100002383
201810,23008,100002383
201810,23027,100002383
201810,23048,100002383
201810,23065,100002383
201810,23082,100002383
201810,23099,100002383
201810,23119,100002383
201810,23136,100002383
201810,23160,100002383
201810,23180,100002383
201810,23202,100002383
201810,23223,100002383
201810,23242,100002383
201810,23264,100002383
201810,24052,100002383
201801,63544,100002385
201801,63587,100002385
201803,71355,100002385
201803,71401,100002385
201810,31621,100002385
201810,31664,100002385
201801,45588,100002386
201801,45617,100002386
201801,45648,100002386
201801,45707,100002386
201803,54413,100002386
201803,54473,100002386
201803,76825,100002386
201810,14428,100002386
201810,14460,100002386
201810,14494,100002386
201801,59515,100002387
201801,59527,100002387
201801,59533,100002387
201801,62795,100002387
201801,62796,100002387
201801,62797,100002387
201801,62814,100002387
201801,62815,100002387
201801,62817,100002387
201801,66048,100002387
201801,66049,100002387
201801,66058,100002387
201801,70713,100002387
201803,67477,100002387
201803,67511,100002387
201803,67512,100002387
201803,67513,100002387
201803,67514,100002387
201803,67525,100002387
201803,70524,100002387
201803,70525,100002387
201803,70526,100002387
201803,70528,100002387
201803,70546,100002387
201803,70547,100002387
201803,70548,100002387
201803,70549,100002387
201803,73971,100002387
201803,78762,100002387
201810,27564,100002387
201810,27601,100002387
201810,27611,100002387
201810,30769,100002387
201810,30770,100002387
201810,30771,100002387
201810,30773,100002387
201810,30799,100002387
201810,34544,100002387
201810,34545,100002387
201801,47747,100002389
201801,47793,100002389
201801,47818,100002389
201801,47864,100002389
201801,47868,100002389
201801,47890,100002389
201803,56432,100002389
201803,56528,100002389
201803,56553,100002389
201803,56577,100002389
201801,57597,100002390
201801,57637,100002390
201801,57682,100002390
201801,57724,100002390
201801,57787,100002390
201801,57828,100002390
201801,57866,100002390
201801,57907,100002390
201801,57959,100002390
201801,58001,100002390
201801,58044,100002390
201801,58085,100002390
201801,58130,100002390
201801,58176,100002390
201803,66098,100002390
201803,66138,100002390
201803,66185,100002390
201803,66227,100002390
201803,66281,100002390
201803,66326,100002390
201803,66366,100002390
201803,66405,100002390
201803,66454,100002390
201803,66499,100002390
201803,66542,100002390
201803,66587,100002390
201803,66632,100002390
201803,82273,100002390
201803,82287,100002390
201810,26173,100002390
201810,26212,100002390
201810,26262,100002390
201810,26343,100002390
201810,26384,100002390
201810,26425,100002390
201810,26471,100002390
201810,26525,100002390
201810,26570,100002390
201810,26612,100002390
201810,26657,100002390
201810,26703,100002390
201810,42626,100002390
201810,43560,100002390
201801,51912,100002391
201803,60611,100002391
201810,20588,100002391
201810,20589,100002391
201801,65504,100002393
201801,65517,100002393
201801,65550,100002393
201803,73290,100002393
201803,73303,100002393
201803,73340,100002393
201810,33853,100002393
201801,54276,100002394
201801,54298,100002394
201801,54328,100002394
201801,54350,100002394
201801,54372,100002394
201801,54460,100002394
201801,54481,100002394
201801,54525,100002394
201801,54547,100002394
201801,54569,100002394
201801,54591,100002394
201801,54613,100002394
201803,62938,100002394
201803,62965,100002394
201803,62984,100002394
201803,63003,100002394
201803,63024,100002394
201803,63041,100002394
201803,63058,100002394
201803,63075,100002394
201803,63095,100002394
201803,63114,100002394
201803,63138,100002394
201803,63157,100002394
201803,63180,100002394
201803,63200,100002394
201803,63219,100002394
201810,22951,100002394
201810,22971,100002394
201810,22997,100002394
201810,23016,100002394
201810,23035,100002394
201810,23056,100002394
201810,23073,100002394
201810,23090,100002394
201810,23107,100002394
201810,23127,100002394
201810,23168,100002394
201810,23188,100002394
201810,23210,100002394
201810,23231,100002394
201810,23250,100002394
201801,52015,100002395
201801,52028,100002395
201801,52055,100002395
201801,52064,100002395
201801,52091,100002395
201801,52117,100002395
201803,60729,100002395
201803,60747,100002395
201803,60778,100002395
201803,60795,100002395
201803,60809,100002395
201803,60837,100002395
201810,20675,100002395
201810,20684,100002395
201810,20724,100002395
201810,20751,100002395
201810,20783,100002395
201810,18880,100002397
201810,19036,100002397
201810,19087,100002397
201810,19200,100002397
201810,19303,100002397
201810,19341,100002397
201801,52005,100002398
201801,52139,100002398
201801,52183,100002398
201803,60860,100002398
201803,60892,100002398
201810,20572,100002398
201810,20636,100002398
201810,20819,100002398
201810,20859,100002398
201810,20864,100002398
201801,54307,100002399
201801,54308,100002399
201801,54309,100002399
201801,54403,100002399
