term,crn,subj_code,course_num,section,max_seats
201810,10550,ABT,298   ,003,99
201810,10551,ABT,298   ,004,99
201810,10552,ABT,298   ,005,99
201810,10553,ABT,298   ,006,99
201810,10554,ABT,298   ,007,99
201810,10555,ABT,298   ,008,99
201810,10556,ABT,298   ,009,99
201810,10557,ABT,298   ,010,99
201810,10558,ABT,298   ,011,99
201810,10559,ABT,298   ,012,99
201810,10560,ABT,298   ,013,99
201810,10561,ABT,298   ,014,99
201810,10562,ABT,298   ,015,99
201810,10563,ABT,298   ,016,99
201810,10564,ABT,298   ,017,99
201810,10565,ABT,298   ,018,99
201810,10566,ABT,298   ,019,99
201810,10567,ABT,298   ,020,99
201810,10568,ABT,298   ,021,99
201810,10569,ABT,298   ,022,99
201810,10570,ABT,298   ,023,99
201810,10571,ABT,298   ,024,99
201810,10572,ABT,299   ,000,0
201810,10573,ABT,299   ,001,99
201810,10574,ABT,299   ,002,99
201810,10575,ABT,299   ,003,99
201810,10576,ABT,299   ,004,99
201810,10577,ABT,299   ,005,99
201810,10578,ABT,299   ,006,99
201810,10579,ABT,299   ,007,99
201810,10580,ABT,299   ,008,99
201810,10581,ABT,299   ,009,99
201810,10582,ABT,299   ,010,99
201810,10583,ABT,299   ,011,99
201810,10584,ABT,299   ,012,99
201810,10585,ABT,299   ,013,99
201810,10586,ABT,299   ,014,99
201810,10587,ABT,299   ,015,99
201810,10588,ABT,299   ,016,99
201810,10589,ABT,299   ,017,99
201810,10590,ABT,299   ,018,99
201810,10591,ABT,299   ,019,99
201810,10592,ABT,299   ,020,99
201810,10593,ABT,299   ,021,99
201810,10594,ABT,299   ,022,99
201810,10595,ABT,299   ,023,99
201810,10596,ABT,299   ,024,99
201810,10597,ABT,317   ,001,20
201810,10598,ACC,201   ,001,60
201810,10599,ACC,211   ,001,68
201810,10600,ACC,241   ,001,63
201810,10601,ACC,271   ,001,68
201810,10602,AED,92    ,000,0
201810,10603,AED,92    ,001,99
201810,10604,AED,98    ,000,0
201810,10605,AED,98    ,001,41
201810,10606,AED,98    ,002,99
201810,10607,AED,98    ,003,99
201810,10608,AED,98    ,004,99
201810,10609,AED,99    ,000,0
201810,10610,AED,160   ,001,35
201810,10611,AED,192   ,000,0
201810,10612,AED,192   ,001,99
201810,10613,AED,198   ,000,0
201810,10614,AED,198   ,001,30
201810,10615,AED,198   ,002,99
201810,10616,AED,198   ,003,99
201810,10617,AED,198   ,004,99
201810,10618,AED,199   ,000,0
201810,10619,AED,199   ,001,99
201810,10620,AGC,290   ,001,54
201810,10621,AGC,290   ,002,25
201810,10622,AGC,298   ,000,0
201810,10623,AGC,298   ,001,99
201810,10624,AGC,298   ,002,999
201810,10625,AGC,298   ,003,999
201810,10626,AGC,298   ,004,999
201810,10627,AGC,298   ,005,999
201810,10628,AGC,298   ,006,999
201810,10629,AGC,298   ,007,999
201810,10630,AGC,298   ,008,999
201810,10631,AGC,298   ,009,999
201810,10632,AGC,298   ,010,999
201810,10633,AGC,298   ,011,999
201810,10634,AGC,298   ,012,999
201810,10635,AGC,298   ,013,999
201810,10636,AGC,298   ,014,999
201810,10637,AGC,298   ,015,999
201810,10638,AGC,298   ,016,999
201810,10639,AGC,298   ,017,999
201810,10640,AGC,298   ,018,999
201810,10641,AGC,298   ,019,999
201810,10642,AGC,298   ,020,999
201810,10643,AGC,298   ,021,999
201810,10644,AGC,298   ,022,999
201810,10645,AGC,298   ,023,999
201810,10646,AGC,298   ,024,999
201810,10647,AGC,298   ,025,999
201810,10648,AGC,299   ,000,0
201810,10649,AGC,299   ,001,99
201810,10650,AGC,299   ,002,99
201810,10651,AGC,299   ,003,99
201810,10652,AGC,299   ,004,99
201810,10653,AGC,299   ,005,99
201810,10654,AGC,299   ,006,99
201810,10655,AGC,299   ,007,99
201810,10656,AGC,299   ,008,99
201810,10657,AGC,299   ,009,99
201810,10658,AGC,299   ,010,99
201810,10659,AGC,299   ,011,99
201810,10660,AGC,299   ,012,99
201810,10661,AGC,299   ,013,99
201810,10662,AGC,299   ,014,99
201810,10663,AGC,299   ,015,99
201810,10664,AGC,299   ,016,99
201810,10665,AGC,299   ,017,99
201810,10666,AGC,299   ,018,99
201810,10667,AGC,299   ,019,99
201810,10668,AGC,299   ,020,99
201810,10669,AGC,299   ,021,99
201810,10670,AGC,299   ,022,99
201810,10671,AGC,299   ,023,999
201810,10672,AGC,299   ,024,99
201810,10673,AGC,299   ,025,99
201810,10674,AGC,299   ,026,99
201810,10675,AGC,299   ,027,99
201810,10676,AGC,299   ,028,99
201810,10677,AGC,299   ,029,99
201810,10678,AHI,1A    ,A01,20
201810,10679,AHI,1A    ,A02,20
201810,10680,AHI,1A    ,A03,20
201810,10681,AHI,1A    ,A04,20
201810,10682,AHI,1A    ,A05,20
201810,10683,AHI,1A    ,A06,20
201810,10684,AHI,1A    ,A07,20
201810,10685,AHI,1A    ,A08,20
201810,10686,AHI,1A    ,A09,20
201810,10688,AHI,98    ,000,0
201810,10689,AHI,98    ,001,99
201810,10690,AHI,98    ,002,99
201810,10691,AHI,98    ,003,99
201810,10692,AHI,98    ,004,99
201810,10693,AHI,98    ,005,99
201810,10694,AHI,98    ,006,99
201810,10695,AHI,98    ,007,999
201810,10696,AHI,98    ,008,13
201810,10697,AHI,98    ,009,13
201810,10698,AHI,98    ,010,13
201810,10699,AHI,98    ,011,14
201810,10700,AHI,98    ,012,14
201810,10701,AHI,98    ,013,999
201810,10702,AHI,99    ,000,0
201810,10703,AHI,99    ,001,99
201810,10704,AHI,99    ,002,99
201810,10705,AHI,99    ,003,99
201810,10706,AHI,99    ,004,99
201810,10707,AHI,99    ,005,99
201810,10708,AHI,99    ,006,99
201810,10709,AHI,99    ,007,99
201810,10710,AHI,99    ,008,99
201810,10719,AHI,190H  ,001,7
201810,10720,AHI,190H  ,002,999
201810,10722,AHI,192   ,000,0
201810,10723,AHI,192   ,001,99
201810,10724,AHI,192   ,002,99
201810,10725,AHI,192   ,003,99
201810,10726,AHI,192   ,004,99
201810,10727,AHI,192   ,005,99
201810,10728,AHI,192   ,006,99
201810,10729,AHI,192   ,007,99
201810,10730,AHI,194H  ,000,0
201810,10731,AHI,194H  ,001,99
201810,10732,AHI,194H  ,002,99
201810,10733,AHI,194H  ,003,99
201810,10734,AHI,194H  ,004,99
201810,10735,AHI,194H  ,005,99
201810,10736,AHI,194H  ,006,99
201810,10737,AHI,194H  ,007,99
201810,10738,AHI,198   ,000,0
201810,10739,AHI,198   ,001,99
201810,10740,AHI,198   ,002,99
201810,10741,AHI,198   ,003,99
201810,10742,AHI,198   ,004,70
201810,10743,AHI,198   ,005,99
201810,10744,AHI,198   ,006,99
201810,10745,AHI,198   ,007,20
201810,10746,AHI,198   ,008,28
201810,10747,AHI,199   ,000,0
201810,10748,AHI,199   ,001,99
201810,10749,AHI,199   ,002,99
201810,10750,AHI,199   ,003,99
201810,10751,AHI,199   ,004,99
201810,10752,AHI,199   ,005,99
201810,10753,AHI,199   ,006,99
201810,10754,AHI,199   ,007,99
201810,10755,AHI,199   ,008,99
201810,10756,AHI,199   ,009,99
201810,10757,AHI,200A  ,001,15
201810,10762,AHI,292   ,000,0
201810,10763,AHI,292   ,001,99
